url,name,birth,death
http://www.phil.muni.cz/fil/scf/komplet/prihod.html,Václav Příhoda,* 7. 9. 1889 Sány u Poděbrad,† 18. 11. 1979 Praha
http://www.phil.muni.cz/fil/scf/komplet/prihon.html,František Příhonský,* 1788 Praha,† 1859 Budyšín
http://www.phil.muni.cz/fil/scf/komplet/pstruz.html,Karel Pstružina,* 23. 1. 1941 Ostrava,
http://www.phil.muni.cz/fil/scf/komplet/purkyn.html,Jan Evangelista Purkyně,* 18. 12. 1787 Libochovice,† 28. 7. 1869 Praha
http://www.phil.muni.cz/fil/scf/komplet/radl.html,Emanuel Rádl,* 21. 12. 1873 Pyšely,† 12. 5. 1942 Praha
http://www.phil.muni.cz/fil/scf/komplet/radvan.html,Eduard Radvan,* 30. 3. 1947 Ždánice,
http://www.phil.muni.cz/fil/scf/komplet/ransd.html,Miloslav Ransdorf,* 15. 2. 1953 Rakovník,† 22. 1. 2016 Praha
http://www.phil.muni.cz/fil/scf/komplet/reichl.html,Zdeněk Reichl,* 19. 7. 1903 Praha,† 5. 12. 1965 Praha
http://www.phil.muni.cz/fil/scf/komplet/rejchn.html,Noemi Rejchrtová,* 1. 11. 1940 Praha,
http://www.phil.muni.cz/fil/scf/komplet/rezek.html,Petr Rezek,* 9. 1. 1948 Praha,† 8. 11. 2022 Praha
http://www.phil.muni.cz/fil/scf/komplet/riedlg.html,Gustav Riedel,* 17. 5. 1912 Borotín,† 27. 7. 1960 Brno
http://www.phil.muni.cz/fil/scf/komplet/rieger.html,František Ladislav Rieger,* 10. 12. 1818 Semily,† 3. 3. 1903 Praha
http://www.phil.muni.cz/fil/scf/komplet/riegrl.html,Ladislav Rieger,* 17. 5. 1890 Praha,† 30. 4. 1958 Praha
http://www.phil.muni.cz/fil/scf/komplet/richar.html,Richardinus z Pavie,* 13.–14. století,
http://www.phil.muni.cz/fil/scf/komplet/richta.html,Radovan Richta,* 6. 6. 1924 Praha,† 21. 7. 1983 Praha
http://www.phil.muni.cz/fil/scf/komplet/rchtrv.html,Václav Richter,* 30. 8. 1900 Třešť,† 7. 4. 1970 Brno
http://www.phil.muni.cz/fil/scf/komplet/richtr.html,Vladimír Richter,* 14. 7. 1925 Brno-Chrlice,† 24. 2. 2013 Hochrum (Rakousko)
http://www.phil.muni.cz/fil/scf/komplet/riska.html,Augustín Riška,* 29. 4. 1935 Brodské,
http://www.phil.muni.cz/fil/scf/komplet/rodovs.html,Bavor Rodovský mladší z Hustířan,* 1526 Hustířany,† 1592 Budyně nad Ohří
http://www.phil.muni.cz/fil/scf/komplet/rokycn.html,Jan Rokycana,* ok. 1397 Rokycany,† 22. 2. 1471 Praha
http://www.phil.muni.cz/fil/scf/komplet/rosthr.html,Mihajlo Rostohar,* 30. 7. 1878 Bregy u Krška,† 5. 8. 1966 Bregy u Krška
http://www.phil.muni.cz/fil/scf/komplet/ruml.html,Vladimír Ruml,* 20. 5. 1923 Lysá nad Labem,† 1993 Praha
http://www.phil.muni.cz/fil/scf/komplet/rydlm.html,Miroslav Rýdl,"* 27. 3. 1930 Josefov, okr. Náchod",
http://www.phil.muni.cz/fil/scf/komplet/rehlvu.html,Řehoř Lvův z Prahy,* 14.–15. století,
http://www.phil.muni.cz/fil/scf/komplet/rehpra.html,Řehoř Pražský,* asi 1440,† asi 1511 Praha
http://www.phil.muni.cz/fil/scf/komplet/rehtom.html,Řehoř Tomášův z Prahy,,
http://www.phil.muni.cz/fil/scf/komplet/zajic.html,Řehoř Zajíc z Valdeka,* asi 1235,† 6. 9. 1301 Praha
http://www.phil.muni.cz/fil/scf/komplet/rezac.html,Jan Řezáč,* 1914 Vrchoslavice na Hané,† 4. 1. 1990 Řím
http://www.phil.muni.cz/fil/scf/komplet/rican.html,Rudolf Říčan,* 23. 9. 1899 Hovězí u Vsetína,† 2. 10. 1975 Praha
http://www.phil.muni.cz/fil/scf/komplet/riha.html,Karel Říha,"* 11. 5. 1923 Radkov, okr. Žďár nad Sázavou",† 13. 6. 2016 Kroměříž
http://www.phil.muni.cz/fil/scf/komplet/stank.html,Václav Řípa Stankovský,* ok. 1580 Stankov,
http://www.phil.muni.cz/fil/scf/komplet/sabina.html,Karel Sabina,* 29. 12. 1813 Praha,† 9. 11. 1877 Praha
http://www.phil.muni.cz/fil/scf/komplet/sadek.html,Vladimír Sadek,* 22. 9. 1932 Praha,† 31. 5. 2008 Praha
http://www.phil.muni.cz/fil/scf/komplet/sagner.html,Kašpar Sagner,* 9. 5. 1721 Sroda Śląska (Polsko),† 17. 1. 1781 Praha
http://www.phil.muni.cz/fil/scf/komplet/sannig.html,Bernard Sannig,* 1637,† 10. 9. 1704
http://www.phil.muni.cz/fil/scf/komplet/savick.html,Petr Savickij,* 3. 2. 1895 Černihov (Ukrajina),† 13. 4. 1968 Praha
http://www.phil.muni.cz/fil/scf/komplet/sedlfr.html,František Sedlák,* 14. 10. 1873 Tetčice u Brna,† 8. 1. 1935 Whiteway (Anglie)
http://www.phil.muni.cz/fil/scf/komplet/sedlkj.html,Jiří Sedlák,* 16. 4. 1924 Brno,† 12. 12. 2013 Brno
http://www.phil.muni.cz/fil/scf/komplet/sedlar.html,Jaroslav Sedlář,"* 17. 
1. 
1936 Březolupy",† 4. 3. 2020 Brno
http://www.phil.muni.cz/fil/scf/komplet/sedova.html,Tatiana Sedová,* 13. 11. 1953 Bratislava,
http://www.phil.muni.cz/fil/scf/komplet/segert.html,Stanislav Segert,* 4. 5. 1921 Praha,† 30. 9. 2005 Los Angeles
http://www.phil.muni.cz/fil/scf/komplet/seibt.html,Karel Jindřich Seibt,* 21. 3. 1735 Mariental (Horní Lužice),† 2. 4. 1806 Praha
http://www.phil.muni.cz/fil/scf/komplet/sesemn.html,Wassili Sesemann,"* 31. 5. 1884 Vyborg (Finsko, dnes Rusko)",† 29. 3. 1963 Vilnius
http://www.phil.muni.cz/fil/scf/komplet/seydlr.html,August Seydler,* 1. 6. 1849 Žamberk,† 22. 6. 1891 Letná u Prahy
http://www.phil.muni.cz/fil/scf/komplet/schaur.html,Hubert Gordon Schauer,* 27. 10. 1862 Horní Zahájí u Litomyšle,† 26. 7. 1892 Hory u České Třebové
http://www.phil.muni.cz/fil/scf/komplet/schif.html,Věra Schifferová,* 15. 5. 1959 Praha,
http://www.phil.muni.cz/fil/scf/komplet/schill.html,Josef Schiller,* 29. 6. 1846 Liberec,† 16. 8. 1897
http://www.phil.muni.cz/fil/scf/komplet/schleg.html,Jaroslava Schlegelová,* 21. 2. 1955 Kolín,
http://www.phil.muni.cz/fil/scf/komplet/silva.html,Karel Silva-Tarrouca,* 18. 3. 1883 Studénka,† 3. 9. 1958 Campo Verano (Řím)
http://www.phil.muni.cz/fil/scf/komplet/sirac.html,Andrej Sirácky,* 9. 12. 1900 Petrovec (Juhoslávia),† 29. 9. 1988 Bratislava
http://www.phil.muni.cz/fil/scf/komplet/skclbj.html,Bernardin Jan Skácel,* 3. 4. 1884 Javoříčko na Moravě,† 2. 1. 1959 Litoměřice
http://www.phil.muni.cz/fil/scf/komplet/skclmi.html,Miloslav Skácel,* 20. 12. 1914 Prostějov,† 8. 4. 1974
http://www.phil.muni.cz/fil/scf/komplet/skalic.html,Karel Skalický,* 20. 5. 1934 Hluboká nad Vltavou,
http://www.phil.muni.cz/fil/scf/komplet/skorep.html,Miloslav Skořepa,* 24. 2. 1895 Kutná Hora,† 15. 6. 1942 Brno
http://www.phil.muni.cz/fil/scf/komplet/slavik.html,Jan Slavík,* 25. 5. 1885 Šlapanice u Slaného,† 9. 5. 1978 Praha
http://www.phil.muni.cz/fil/scf/komplet/slejsk.html,Dragoslav Slejška,* 29. 1. 1923 Čuprija,† 6. 1. 1996 Praha
http://www.phil.muni.cz/fil/scf/komplet/slezin.html,Jan Slezina,* 7. 12. 1714 Opava,† 2. 1. 1775 Praha
http://www.phil.muni.cz/fil/scf/komplet/smetck.html,Zdeněk Smetáček,* 15. 6. 1901 Nová Ves u Chotěboře ,† 4. 12. 1969 Washington (USA)
http://www.phil.muni.cz/fil/scf/komplet/smtnau.html,Augustin Smetana,* 15. 6. 1814 Praha,† 30. 1. 1851 Praha
http://www.phil.muni.cz/fil/scf/komplet/smetan.html,Josef František Smetana,* 11. 3. 1801 Svinišťany u České Skalice,† 18. 2. 1861 Plzeň
http://www.phil.muni.cz/fil/scf/komplet/smolik.html,Josef Smolík,* 27. 3. 1922 Jičín,† 4. 2. 2009 Praha
http://www.phil.muni.cz/fil/scf/komplet/smrek.html,Dagmar Smreková,* 10. 11. 1952 Nitra,
http://www.phil.muni.cz/fil/scf/komplet/smrz.html,Jan Smrž,* 18. 6. 1892 Hluboká,† 1. 8. 1965 Budiškovice
http://www.phil.muni.cz/fil/scf/komplet/skala.html,Soběslav Skála z Rožnova,,
http://www.phil.muni.cz/fil/scf/komplet/sobtka.html,Milan Sobotka,* 23. 7. 1927 Olomouc,
http://www.phil.muni.cz/fil/scf/komplet/sbtkav.html,Václav Sobotka,* 25. 7. 1887 Humpolec,† 15. 11. 1947 Brno
http://www.phil.muni.cz/fil/scf/komplet/sochor.html,Lubomír Sochor,* 7. 7. 1925 Boňkov,† 14. 11. 1986 Paříž
http://www.phil.muni.cz/fil/scf/komplet/sokol.html,Jan Sokol,* 18. 4. 1936 Praha,† 16. 2. 2021 Praha
http://www.phil.muni.cz/fil/scf/komplet/soldan.html,Ladislav Soldán,* 10. 10. 1938 Brno,
http://www.phil.muni.cz/fil/scf/komplet/soucek.html,Josef Bohumil Souček,* 12. 5. 1902 Praha,† 9. 9. 1972 Praha
http://www.phil.muni.cz/fil/scf/komplet/souckr.html,Rudolf Souček,* 23. 1. 1888 Lipník nad Bečvou,† 23. 7. 1954 Brno
http://www.phil.muni.cz/fil/scf/komplet/soukupe.html,Emilian Soukup,* 9. 5. 1886 Malešice,† 5. 1. 1962 Moravec
http://www.phil.muni.cz/fil/scf/komplet/soukpf.html,František Alois Soukup,* 26. 1. 1880 Čestlice u Říčan,† 28. 4. 1971 Praha
http://www.phil.muni.cz/fil/scf/komplet/soused.html,Stanislav Sousedík,* 22. 8. 1931 Praha,
http://www.phil.muni.cz/fil/scf/komplet/sporck.html,František Antonín hrabě Sporck,* 9. 3. 1662 Heřmanův Městec,† 30. 3. 1738 Lysá nad Labem
http://www.phil.muni.cz/fil/scf/komplet/springer.html,Anton Heinrich Springer,* 13. 7. 1825 Praha,† 31. 5. 1891 Lipsko
http://www.phil.muni.cz/fil/scf/komplet/spunar.html,Pavel Spunar,* 21. 5. 1928 Praha,
http://www.phil.muni.cz/fil/scf/komplet/srbm.html,Miloš Srb,* 29. 5. 1892 Praha,† 11. 6. 1944 Praha
http://www.phil.muni.cz/fil/scf/komplet/srovnl.html,Jindřich Srovnal,* 15. 8. 1924 Praha,† 12. 11. 2005
http://www.phil.muni.cz/fil/scf/komplet/stachv.html,Václav Stach,* 1754 Přeštice,† 1831 Vídeň
http://www.phil.muni.cz/fil/scf/komplet/stach.html,Jiřina Stachová,* 27. 12. 1934 Plzeň,
http://www.phil.muni.cz/fil/scf/komplet/stznoj.html,Stanislav ze Znojma,* ok. 1360 Znojmo,† 10. 10. 1414 Jindřichův Hradec
http://www.phil.muni.cz/fil/scf/komplet/statec.html,Karel Statečný,* 1870,† 1927
http://www.phil.muni.cz/fil/scf/komplet/steind.html,Rudolf Steindl,* 17. 6. 1944 České Velenice,† Prosinec 2001
http://www.phil.muni.cz/fil/scf/komplet/steinr.html,Hanuš Steiner,* 15. 5. 1919 Brno,† 19. 7. 1982 Brno
http://www.phil.muni.cz/fil/scf/komplet/stepln.html,Josef Stepling,* 29. 6. 1716 Regensburg (SRN),† 11. 7. 1777 Praha
http://www.phil.muni.cz/fil/scf/komplet/stiebi.html,Ferdinand Stiebitz,* 7. 7. 1894 Velvary,† 10. 10. 1961 Brno
http://www.phil.muni.cz/fil/scf/komplet/stodol.html,Aurel Stodola,* 10. 5. 1859 Liptovský Mikuláš,† 25. 12. 1942 Curych
http://www.phil.muni.cz/fil/scf/komplet/strans.html,Oldřich Stránský,* * 1896,
http://www.phil.muni.cz/fil/scf/komplet/stranp.html,Pavel Stránský,* 1583 Zapy u Čelákovic,† únor 1657 Toruň
http://www.phil.muni.cz/fil/scf/komplet/strink.html,Július Strinka,* 7. 4. 1928 Mokrá Lúka,† 10. 2. 1997 Bratislava
http://www.phil.muni.cz/fil/scf/komplet/strohs.html,Slavomil Strohs,* 28. 11. 1926 Orlová,† 12. 10. 2001
http://www.phil.muni.cz/fil/scf/komplet/stryko.html,Marcel Strýko,"* 22. 6. 1955 Zborov, okres Bardejov",† 3. 12. 1994 Košice
http://www.phil.muni.cz/fil/scf/komplet/stritc.html,Jaroslav Střítecký,* 4. 10. 1941 České Meziříčí,
http://www.phil.muni.cz/fil/scf/komplet/stuchl.html,Jaroslav Stuchlík,* 22. 4. 1890 Uhlíře,† 8. 12. 1967 Praha
http://www.phil.muni.cz/fil/scf/komplet/stumpf.html,Carl Stumpf,* 21. 4. 1848 Wiesentheid,† 25. 12. 1936 Berlín
http://www.phil.muni.cz/fil/scf/komplet/stuna.html,Rudolf Stuna,* 12. 9. 1930 Praha,† 11. 2. 2008 Šternberk
http://www.phil.muni.cz/fil/scf/komplet/suchyj.html,Jiří Suchý,* 6. 8. 1931 Plzeň,† 21. 12. 1992 Bratislava
http://www.phil.muni.cz/fil/scf/komplet/susol.html,Oleg Sus,* 9. 9. 1924 Brno,† 22. 11. 1982 Brno
http://www.phil.muni.cz/fil/scf/komplet/susao.html,Oleg Suša,* 26. 11. 1947 Praha,
http://www.phil.muni.cz/fil/scf/komplet/svitak.html,Ivan Sviták,* 10. 10. 1925 Hranice na Moravě,† 20. 10. 1994 Praha
http://www.phil.muni.cz/fil/scf/komplet/svobde.html,Emil Svoboda,* 2. 10. 1878 Praha,† 19.  8.  1948  Český Brod
http://www.phil.muni.cz/fil/scf/komplet/svobka.html,Karel Svoboda,* 17. 7. 1888 Praha,† 30. 10. 1960 Praha
http://www.phil.muni.cz/fil/scf/komplet/svoblu.html,Ludvík Svoboda,* 4. 5. 1903 Čejč,† 3. 8. 1977 Praha
http://www.phil.muni.cz/fil/scf/komplet/svobdv.html,Vladimír Svoboda,* 6. 8. 1960 Dvůr Králové nad Labem,
http://www.phil.muni.cz/fil/scf/komplet/sykora.html,Hanuš Sýkora,* 11. 7. 1883 Litovany na Moravě,† 10. 2. 1944 Dachau
http://www.phil.muni.cz/fil/scf/komplet/szanto.html,Ladislav Szántó,* 20. 4. 1894 Uhrovec,† 22. 4. 1974 Bratislava
http://www.phil.muni.cz/fil/scf/komplet/safjo.html,Josef Šafařík,* 11. 2. 1907 Prostějov,† 23. 4. 1992 Brno
http://www.phil.muni.cz/fil/scf/komplet/salda.html,František Xaver Šalda,* 22. 12. 1867 Liberec,† 4. 4. 1937 Praha
http://www.phil.muni.cz/fil/scf/komplet/sauerj.html,Josef Šauer z Augenburgu,* 8. 11. 1845 Držkov u Semil,† 15. 12. 1917 Praha
http://www.phil.muni.cz/fil/scf/komplet/sebest.html,Jan Šebestík,* 9. 1. 1931 Uherské Hradiště,
http://www.phil.muni.cz/fil/scf/komplet/sefrnk.html,Ján Šefránek,* 25. 4. 1942 Martin,
http://www.phil.muni.cz/fil/scf/komplet/serack.html,František Šeracký,* 11. 8. 1891 Klabava u Rokycan,† 26. 9. 1942 Praha
http://www.phil.muni.cz/fil/scf/komplet/silhan.html,František Šilhan,* 7. 1. 1905 Smržovka,† 13. 2. 1985 Moravec
http://www.phil.muni.cz/fil/scf/komplet/simeck.html,Milan Šimečka,* 6. 3. 1930 Bohumín,† 24. 9. 1990 Praha
http://www.phil.muni.cz/fil/scf/komplet/simek.html,František Šimek,* 1839 Ústí nad Orlicí,† 7. 6. 1900 Soběslav
http://www.phil.muni.cz/fil/scf/komplet/simrka.html,Václav Šimerka,* 20. 12. 1819 Vysoké Veselí,† 1887 Praskačka u Hradce Králové
http://www.phil.muni.cz/fil/scf/komplet/simtis.html,Šimon z Tišnova,* 14.–15. století,
http://www.phil.muni.cz/fil/scf/komplet/sims-s.html,Jan Šimsa,* 2. 10. 1929 Praha,† 5. 4. 2016 Brno
http://www.phil.muni.cz/fil/scf/komplet/sims-o.html,Jaroslav Šimsa,* 12. 10. 1900 Praha,† 8. 2. 1945 Dachau
http://www.phil.muni.cz/fil/scf/komplet/sindel.html,Dušan Šindelář,"* 23. 3. 1927 Rejdice, okr. Jablonec nad Nisou",
http://www.phil.muni.cz/fil/scf/komplet/skrach.html,Vasil Kaprálek Škrach,* 14. 6. 1891 Prostějov,† 28. 5. 1943 Berlin-Plötzensee
http://www.phil.muni.cz/fil/scf/komplet/smahel.html,František Šmahel,* 17. 8. 1934 Trhová Kamenice,
http://www.phil.muni.cz/fil/scf/komplet/smajs.html,Josef Šmajs,"* 23. 11. 1938 Skvrňov, okr. Kolín",
http://www.phil.muni.cz/fil/scf/komplet/smardj.html,Jan Šmarda,* 29. 8. 1930 Brno,
http://www.phil.muni.cz/fil/scf/komplet/smauso.html,Gerlinda Šmausová,* 13. 12. 1940 Chranišov,† 1. 6. 2022 Saarbrücken
http://www.phil.muni.cz/fil/scf/komplet/snebrg.html,Irena Šnebergová (Michňáková),* 8. 9. 1930 Pardubice,
http://www.phil.muni.cz/fil/scf/komplet/spaldk.html,Adolf Špaldák,* 1877,† 1956
http://www.phil.muni.cz/fil/scf/komplet/spidl.html,Tomáš Špidlík,* 17. 12. 1919 Boskovice,† 16. 4. 2010 Řím
http://www.phil.muni.cz/fil/scf/komplet/sprunk.html,Karel Šprunk,"* 11. 2. 1928 Kovářov, okr. Písek",
http://www.phil.muni.cz/fil/scf/komplet/sramj.html,Jan Šrámek,* 11. 8. 1870 Grygov u Olomouce,† 23. 9. 1953 v internaci
http://www.phil.muni.cz/fil/scf/komplet/srobar.html,Vavro Šrobár,* 9. 8. 1867 Liesková,† 6. 12. 1950 Olomouc
http://www.phil.muni.cz/fil/scf/komplet/srubar.html,Ilja Šrubař,* 6. 8. 1946 Teplice,
http://www.phil.muni.cz/fil/scf/komplet/stmpch.html,Ivan Štampach,* 18. 2. 1946 Praha,
http://www.phil.muni.cz/fil/scf/komplet/stepan.html,Jan Štěpán,"* 19. 1. 1948 Dolní Újezd, okr. Přerov",
http://www.phil.muni.cz/fil/scf/komplet/stepdo.html,Štěpán z Dolan,,
http://www.phil.muni.cz/fil/scf/komplet/stepko.html,Štěpán z Kolína,,
http://www.phil.muni.cz/fil/scf/komplet/steppa.html,Štěpán z Pálče,* asi 1370 Páleč u Rakovníka,† 1423 Kalisz (Polsko)
http://www.phil.muni.cz/fil/scf/komplet/stepse.html,Štěpán ze Seče,* 14.–15. století,
http://www.phil.muni.cz/fil/scf/komplet/storch.html,Karel Boleslav Štorch,* 18. 11. 1812 Klatovy,† 21. 11. 1868 Praha
http://www.phil.muni.cz/fil/scf/komplet/stursv.html,Svätopluk Štúr,"* 24. 1. 1901 Hodslavice, okr. Nový Jičín",† 12. 2. 1981 Bratislava
http://www.phil.muni.cz/fil/scf/komplet/sverma.html,Jan Šverma,* 23. 3. 1901 Mnichovo Hradiště,† 10. 11. 1944 Chabenec v Nízkých Tatrách
http://www.phil.muni.cz/fil/scf/komplet/svihrn.html,Július Švihran,"* 12. 2. 1930 Bátovce, okr. Levice",
http://www.phil.muni.cz/fil/scf/komplet/tardyv.html,Vladimír Tardy,* 18. 9. 1906 Louny,† 18. 4. 1987 Praha
http://www.phil.muni.cz/fil/scf/komplet/teige.html,Karel Teige,* 13. 12. 1900 Praha,† 1. 10. 1951 Praha
http://www.phil.muni.cz/fil/scf/komplet/thurn.html,Rudolf Thurn-Taxis,* 25. 11. 1833 Praha,† 3. 7. 1904 Velehrad
http://www.phil.muni.cz/fil/scf/komplet/tichaj.html,Jindřiška Tichá,* 21. 3. 1937 Praha,
http://www.phil.muni.cz/fil/scf/komplet/tichgu.html,Gustav Tichý,* 1880,† 1918
http://www.phil.muni.cz/fil/scf/komplet/tichym.html,Martin Tichý,* 1. 11. 1647 Lipník nad Bečvou,† 24. 6. 1694 Brno
http://www.phil.muni.cz/fil/scf/komplet/tichy.html,Pavel Tichý,* 18. 2. 1936 Brno,
http://www.phil.muni.cz/fil/scf/komplet/tilser.html,František Tilšer,* 12. 6. 1825 Budeček na Moravě,† 5. 2. 1913 Praha
http://www.phil.muni.cz/fil/scf/komplet/tlusty.html,Vojtěch Tlustý,* 5. 1. 1921 Plzeň,† 22. 8. 1989 Praha
http://www.phil.muni.cz/fil/scf/komplet/tomlys.html,Tomáš z Lysé,* 14.–15. století,
http://www.phil.muni.cz/fil/scf/komplet/stitny.html,Tomáš ze Štítného,* mezi 1331–35,† mezi 1401–1409 Praha
http://www.phil.muni.cz/fil/scf/komplet/tomek.html,Václav Tomek,* 4. 11. 1942 Tábor, † 1. 7. 2022
http://www.phil.muni.cz/fil/scf/komplet/tomin.html,Julius Tomin,* 2. 12. 1938 Praha,
http://www.phil.muni.cz/fil/scf/komplet/tomsab.html,Bohuš Tomsa,* 2. 8. 1888 Nový Bydžov,† 10. 5. 1977 Praha
http://www.phil.muni.cz/fil/scf/komplet/tondl.html,Ladislav Tondl,* 28. 2. 1924 Znojmo,† 7. 8. 2015 Praha
http://www.phil.muni.cz/fil/scf/komplet/tosen.html,Ludvík Tošenovský,"* 24. 12. 1917 Sýkorec, okr. Nový Jičín",† 7. 3. 2012 Brno
http://www.phil.muni.cz/fil/scf/komplet/trakal.html,Josef Trakal,* 1. 1. 1860 Debř u Mladé Boleslavi,† 23. 3. 1913 Poděbrady
http://www.phil.muni.cz/fil/scf/komplet/trapl.html,Miloslav Trapl,* 30. 4. 1899 Blansko,† 1. 6. 1979 Olomouc
http://www.phil.muni.cz/fil/scf/komplet/trtera.html,Ivo Tretera,* 22. 5. 1933 Praha-Královské Vinohrady,† 7. 1. 2012
http://www.phil.muni.cz/fil/scf/komplet/trnka.html,Tomáš Trnka,* 6. 12. 1888 Dunovice,† 24. 4. 1961 Praha
http://www.phil.muni.cz/fil/scf/komplet/trojan.html,Jakub S. Trojan,* 13. 5. 1927 Paříž,
http://www.phil.muni.cz/fil/scf/komplet/nigel.html,Trojan Nigellus z Oskořína,* ok. 1537 Heřmanův Městec,† 9. 8. 1604 Praha
http://www.phil.muni.cz/fil/scf/komplet/trtik.html,Zdeněk Trtík,* 14. 8. 1914 Kyjov,† 24. 6. 1983 Praha
http://www.phil.muni.cz/fil/scf/komplet/tuma.html,Karel Tůma,* 6. 9. 1843 Praha,† 9. 5. 1917 Praha
http://www.phil.muni.cz/fil/scf/komplet/tvrdy.html,Josef Tvrdý,* 19. 9. 1877 Tuř u Jičína,† 13. 3. 1942 Mauthausen
http://www.phil.muni.cz/fil/scf/komplet/tyrs.html,Miroslav Tyrš,* 17. 9. 1832 Děčín,† 8. 8. 1884 Oetz (Tyrolsko)
http://www.phil.muni.cz/fil/scf/komplet/uherjn.html,Jan Uher,* 28. 1. 1891 Prostějov,† 27. 10. 1942 Berlín
http://www.phil.muni.cz/fil/scf/komplet/uherj.html,Ján Uher,* 7. 6. 1928 Lubina,† Prosinec 2002
http://www.phil.muni.cz/fil/scf/komplet/uhlir.html,Antonín Uhlíř,* 18. 6. 1882 Černilov u Hradce Králové,† 23. 11. 1957 Praha
http://www.phil.muni.cz/fil/scf/komplet/ulehla.html,Vladimír Úlehla,* 16. 7. 1888 Vídeň,† 3. 7. 1947 Brno
http://www.phil.muni.cz/fil/scf/komplet/urban.html,Jan Evangelista Urban,* 20. 2. 1901 Praha,† 7. 1. 1991 Praha
http://www.phil.muni.cz/fil/scf/komplet/urx.html,Eduard Urx,* 29. 1. 1903 Velká nad Veličkou,† 20. 4. 1942 Mauthausen
http://www.phil.muni.cz/fil/scf/komplet/utitz.html,Emil Utitz,* 27. 5. 1883 Praha,† 2. 11. 1956 Jena
http://www.phil.muni.cz/fil/scf/komplet/vaclto.html,Václav Tomášův z Nymburka,* 14.–15. století,
http://www.phil.muni.cz/fil/scf/komplet/vaclch.html,Václav z Chrudimě,* 15. století,
http://www.phil.muni.cz/fil/scf/komplet/vaclmi.html,Václav z Mirovic,* 14.–15. století,
http://www.phil.muni.cz/fil/scf/komplet/vaclp1.html,Václav z Prahy,* 14.–15. století,
http://www.phil.muni.cz/fil/scf/komplet/vaclp2.html,Václav z Prahy,* 14.–15. století,
http://www.phil.muni.cz/fil/scf/komplet/vaclvk.html,Bedřich Václavek,* 10. 1. 1897 Čáslavice u Třebíče,† 5. 3. 1943 Osvětim
http://www.phil.muni.cz/fil/scf/komplet/valehr.html,Bohumil Valehrach-Schaefer,* 5. 7. 1922 Holíč,
http://www.phil.muni.cz/fil/scf/komplet/valnta.html,Lubomír Valenta,"* 24. 
6. 
1930 Olomouc",† 13. 1. 2021 Bruntál
http://www.phil.muni.cz/fil/scf/komplet/vanefo.html,František Oldřich Vaněk,* 1857 Olomouc,† 2. 1. 1923 Praha
http://www.phil.muni.cz/fil/scf/komplet/vanekj.html,Jiří Vaněk,* 19. 2. 1946 Piešťany,
http://www.phil.muni.cz/fil/scf/komplet/vaross.html,Marian Váross,* 7. 2. 1923 Martin,† 21. 11. 1988 Bratislava
http://www.phil.muni.cz/fil/scf/komplet/vrsova.html,Elena Várossová,* 8. 2. 1926 Rovňany,† 9. 11. 2010
http://www.phil.muni.cz/fil/scf/komplet/vasilk.html,Vladimír Fotijevič Vasilkioti,* 25. 9. 1900,
http://www.phil.muni.cz/fil/scf/komplet/vasicz.html,Zdeněk Vašíček,* 20. 5. 1933 Brno,† 13. 4. 2011 Brno
http://www.phil.muni.cz/fil/scf/komplet/vavra.html,Vincenc Vávra,* 4. 10. 1824 Praha,† 6. 8. 1877 Praha
http://www.phil.muni.cz/fil/scf/komplet/vavrbr.html,Vavřinec z Březové,* mezi 1370–72 Březová u Kutné Hory,† asi 1437 Praha
http://www.phil.muni.cz/fil/scf/komplet/vavrny.html,Vavřinec z Nymburka,,
http://www.phil.muni.cz/fil/scf/komplet/velek.html,Josef Velek,* 7. 7. 1953 Mnichov u Strakonic,
http://www.phil.muni.cz/fil/scf/komplet/velen.html,Josef Velenovský,* 22. 4. 1858 Čekanice u Blatné,
http://www.phil.muni.cz/fil/scf/komplet/velins.html,Stanislav Velinský,* 18. 10. 1899 Přelouč,† 5. 11. 1991 Oxford
http://www.phil.muni.cz/fil/scf/komplet/vernad.html,Georgij Vernadskij,* 20. 8. 1887 Moskva,† 1973 New Haven (USA)
http://www.phil.muni.cz/fil/scf/komplet/verun.html,Václav Verunáč,* 17. 9. 1893 Vlňoves u Mělníka,† 15. 5. 1960 Praha
http://www.phil.muni.cz/fil/scf/komplet/veselk.html,Karel Veselík,* 28. 1. 1848 Litomyšl,† 14. 1. 1914 Praha
http://www.phil.muni.cz/fil/scf/komplet/vetrov.html,Maximilián Větrovský,* 11. 1. 1660 Praha,† 28. 2. 1737
http://www.phil.muni.cz/fil/scf/komplet/vicenk.html,Jozef Viceník,* 11. 12. 1941 Trnava,
http://www.phil.muni.cz/fil/scf/komplet/vik.html,Ladislav Vik,* 25. 1. 1894 Drážďany,† 22. 3. 1958 Praha
http://www.phil.muni.cz/fil/scf/komplet/visnvs.html,Emil Višňovský,* 5. 3. 1956 Sobrance,
http://www.phil.muni.cz/fil/scf/komplet/vlk-v.html,Václav Vlk,* 12. 4. 1910 Brtnice u Jihlavy,† 23. 3. 1962 Praha
http://www.phil.muni.cz/fil/scf/komplet/vodicf.html,Felix Vodička,* 11. 4. 1909 Innsbruck,† 5. 1. 1974 Praha
http://www.phil.muni.cz/fil/scf/komplet/vodick.html,Timotheus Vodička,* 16. 9. 1910 Olomouc,† 12. 5. 1967 Olomouc
